"","EvseID","ChargingStationId","Accessibility","latitude","longitude","City","Country","PostalCode","Street","IsOpen24Hours","LastUpdate","DynamicInfoAvailable","DynamicPowerLevel","ChargingFacility_power","ChargingFacility_powertype"
"1","CH*SWI*E10662","CH*SWI*E10662","Free publicly accessible",47.188216,7.401496,"Grenchen","CHE","2540","Brühlstrasse 15",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"2","CH*SWI*E10663","CH*SWI*E10662","Free publicly accessible",47.188216,7.401496,"Grenchen","CHE","2540","Brühlstrasse 15",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"3","CH*SWI*E10382","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",20,"DC"
"4","CH*SWI*E10382","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",20,"DC"
"5","CH*SWI*E10383","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",22,"AC_3_PHASE"
"6","CH*SWI*E262873","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"7","CH*SWI*E262874","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"8","CH*SWI*E262875","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"9","CH*SWI*E262876","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"10","CH*SWI*E262877","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"11","CH*SWI*E262878","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"12","CH*SWI*E262879","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"13","CH*SWI*E262880","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"14","CH*SWI*E262881","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",NA,""
"15","CH*SWI*E262882","CH*SWI*E10382","Free publicly accessible",47.37545935,7.94404536,"Lostorf","CHE","4654","Grundstrasse 1",TRUE,2025-07-22 02:15:05.489,"true","",22,"AC_3_PHASE"
"16","CH*SWI*E233495","CH*SWI*E10760","Free publicly accessible",47.348979,8.717593,"Uster","CHE","0","Zürichstrasse 2",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"17","CH*SWI*E233496","CH*SWI*E10760","Free publicly accessible",47.348979,8.717593,"Uster","CHE","0","Zürichstrasse 2",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"18","CH*SWI*E108334","CH*SWI*E108334","Free publicly accessible",47.28752013,8.71095613,"Esslingen","CHE","0","Forchstrasse 4",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"19","CH*SWI*E130062","CH*SWI*E108334","Free publicly accessible",47.28752013,8.71095613,"Esslingen","CHE","0","Forchstrasse 4",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"20","CH*SWI*E1123","CH*SWI*E1123","Free publicly accessible",47.72261,8.643419,"Schafhausen","CHE","0","Schweizersbildstrasse 48",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"21","CH*SWI*E1123","CH*SWI*E1123","Free publicly accessible",47.72261,8.643419,"Schafhausen","CHE","0","Schweizersbildstrasse 48",TRUE,2025-07-22 02:15:05.493,"true","",4,"AC_1_PHASE"
"22","CH*SWI*E143125","CH*SWI*E1123","Free publicly accessible",47.72261,8.643419,"Schafhausen","CHE","0","Schweizersbildstrasse 48",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"23","CH*SWI*E143126","CH*SWI*E1123","Free publicly accessible",47.72261,8.643419,"Schafhausen","CHE","0","Schweizersbildstrasse 48",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"24","CH*SWI*E11042","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",11,"AC_3_PHASE"
"25","CH*SWI*E11043","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",11,"AC_3_PHASE"
"26","CH*SWI*E125082","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",11,"AC_3_PHASE"
"27","CH*SWI*E125083","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",11,"AC_3_PHASE"
"28","CH*SWI*E125084","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",11,"AC_3_PHASE"
"29","CH*SWI*E260696","CH*SWI*E11042","Free publicly accessible",47.05663687,8.31016189,"Luzern","CHE","0","Zürcherstrasse 11",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"30","CH*SWI*E11024","CH*SWI*E11024","Free publicly accessible",47.167236,8.104228,"Sursee","CHE","6210","Schellenrainstrasse 13,",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"31","CH*SWI*E11025","CH*SWI*E11024","Free publicly accessible",47.167236,8.104228,"Sursee","CHE","6210","Schellenrainstrasse 13,",TRUE,2025-07-22 02:15:05.493,"true","",22,"AC_3_PHASE"
"32","CH*SWI*E112406","CH*SWI*E112409","Free publicly accessible",47.5645498,7.5669566,"Basel","CHE","0","Burgfelderstrasse 101",TRUE,2025-07-22 02:15:05.495,"true","",16,"AC_3_PHASE"
"33","CH*SWI*E112407","CH*SWI*E112409","Free publicly accessible",47.5645498,7.5669566,"Basel","CHE","0","Burgfelderstrasse 101",TRUE,2025-07-22 02:15:05.495,"true","",16,"AC_3_PHASE"
"34","CH*SWI*E112409","CH*SWI*E112409","Free publicly accessible",47.5645498,7.5669566,"Basel","CHE","0","Burgfelderstrasse 101",TRUE,2025-07-22 02:15:05.495,"true","",16,"AC_3_PHASE"
"35","CH*SWI*E112410","CH*SWI*E112409","Free publicly accessible",47.5645498,7.5669566,"Basel","CHE","0","Burgfelderstrasse 101",TRUE,2025-07-22 02:15:05.495,"true","",16,"AC_3_PHASE"
"36","CH*SWI*E112824","CH*SWI*E112824","Free publicly accessible",47.420278,8.503611,"Zürich","CHE","0","Wehntalerstrasse",TRUE,2025-07-22 02:15:05.495,"true","",43,"AC_3_PHASE"
"37","CH*SWI*E112825","CH*SWI*E112824","Free publicly accessible",47.420278,8.503611,"Zürich","CHE","0","Wehntalerstrasse",TRUE,2025-07-22 02:15:05.495,"true","",50,"DC"
"38","CH*SWI*E112825","CH*SWI*E112824","Free publicly accessible",47.420278,8.503611,"Zürich","CHE","0","Wehntalerstrasse",TRUE,2025-07-22 02:15:05.495,"true","",50,"DC"
"39","CH*SWI*E112932","CH*SWI*E112936","Free publicly accessible",47.17207188,8.51858611,"Zug","CHE","0","Industriestrasse 14",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"40","CH*SWI*E118343","CH*SWI*E118343","Free publicly accessible",47.197881,7.5964834,"Derendingen","CHE","0","Gewerbestrasse 1",TRUE,2025-07-22 02:15:05.504,"true","",17,"AC_3_PHASE"
"41","CH*SWI*E118344","CH*SWI*E118343","Free publicly accessible",47.197881,7.5964834,"Derendingen","CHE","0","Gewerbestrasse 1",TRUE,2025-07-22 02:15:05.504,"true","",17,"AC_3_PHASE"
"42","CH*SWI*E121881","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"43","CH*SWI*E121882","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"44","CH*SWI*E121883","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"45","CH*SWI*E121884","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"46","CH*SWI*E121885","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"47","CH*SWI*E121886","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"48","CH*SWI*E121887","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"49","CH*SWI*E121888","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"50","CH*SWI*E121889","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"51","CH*SWI*E121891","CH*SWI*E121905","Free publicly accessible",47.00787296,8.4836108,"Vitznau","CHE","0","Seestrasse 80",TRUE,2025-07-22 02:15:05.504,"true","",22,"AC_3_PHASE"
"52","CH*SWI*E121979","CH*SWI*E122007","Free publicly accessible",47.562155,7.6115155,"Basel","CHE","0","LA Roche AG",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"53","CH*SWI*E121986","CH*SWI*E122007","Free publicly accessible",47.562155,7.6115155,"Basel","CHE","0","LA Roche AG",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"54","CH*SWI*E121989","CH*SWI*E122007","Free publicly accessible",47.562155,7.6115155,"Basel","CHE","0","LA Roche AG",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"55","CH*SWI*E121991","CH*SWI*E122007","Free publicly accessible",47.562155,7.6115155,"Basel","CHE","0","LA Roche AG",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"56","CH*SWI*E122007","CH*SWI*E122007","Free publicly accessible",47.562155,7.6115155,"Basel","CHE","0","LA Roche AG",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"57","CH*SWI*E122320","CH*SWI*E122320","Free publicly accessible",46.727515,7.627741,"Gwatt Thun","CHE","0","Gwattstrasse",TRUE,2025-07-22 02:15:05.509,"true","",11,"AC_3_PHASE"
"58","CH*SWI*E122208","CH*SWI*E122208","Free publicly accessible",47.3914897,8.0495286,"Aarau","CHE","0","Bahnhofplatz 1",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"59","CH*SWI*E122215","CH*SWI*E122208","Free publicly accessible",47.3914897,8.0495286,"Aarau","CHE","0","Bahnhofplatz 1",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"60","CH*SWI*E122217","CH*SWI*E122208","Free publicly accessible",47.3914897,8.0495286,"Aarau","CHE","0","Bahnhofplatz 1",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"61","CH*SWI*E122219","CH*SWI*E122208","Free publicly accessible",47.3914897,8.0495286,"Aarau","CHE","0","Bahnhofplatz 1",TRUE,2025-07-22 02:15:05.507,"true","",22,"AC_3_PHASE"
"62","CH*SWI*E122322","CH*SWI*E122322","Free publicly accessible",46.245126,6.19333,"Vésenaz","CHE","0","Chemin de la Bise 19",TRUE,2025-07-22 02:15:05.51,"true","",11,"AC_3_PHASE"
"63","CH*SWI*E122345","CH*SWI*E122345","Free publicly accessible",47.198287,7.523727,"Solothurn","CHE","0","Gluzenhofstrasse 5",TRUE,2025-07-22 02:15:05.51,"true","",11,"AC_3_PHASE"
"64","CH*SWI*E122350","CH*SWI*E122350","Free publicly accessible",46.963746,7.3841," Hinterkappelen","CHE","0","Wohlenstrasse 62C ",TRUE,2025-07-22 02:15:05.51,"true","",11,"AC_3_PHASE"
"65","CH*SWI*E122347","CH*SWI*E122347","Free publicly accessible",46.504373,6.488969,"Morges","CHE","0","Promenade du Petit-Bois 15  ",TRUE,2025-07-22 02:15:05.51,"true","",11,"AC_3_PHASE"
"66","CH*SWI*E12310","CH*SWI*E12310","Free publicly accessible",47.569857,7.603699,"Basel","CHE","0","Signalstrasse 21",TRUE,2025-07-22 02:15:05.51,"true","",22,"AC_3_PHASE"
"67","CH*SWI*E12311","CH*SWI*E12310","Free publicly accessible",47.569857,7.603699,"Basel","CHE","0","Signalstrasse 21",TRUE,2025-07-22 02:15:05.51,"true","",22,"AC_3_PHASE"
"68","CH*SWI*E122424","CH*SWI*E123369","Free publicly accessible",47.040181,8.1801743,"Malters","CHE","0","Mettlenmatte 1",TRUE,2025-07-22 02:15:05.51,"true","",22,"AC_3_PHASE"
"69","CH*SWI*E125078","CH*SWI*E125081","Free publicly accessible",46.30969345,6.94236665,"Aigle ","CHE","0","Chemin de la Biole 12",TRUE,2025-07-22 02:15:05.521,"true","",22,"AC_3_PHASE"
"70","CH*SWI*E125081","CH*SWI*E125081","Free publicly accessible",46.30969345,6.94236665,"Aigle ","CHE","0","Chemin de la Biole 12",TRUE,2025-07-22 02:15:05.521,"true","",22,"AC_3_PHASE"
"71","CH*SWI*E125302","CH*SWI*E125302","Free publicly accessible",46.47786538,8.79768066,"Locarno","CHE","0","Via alla basilica 17",TRUE,2025-07-22 02:15:05.521,"true","",11,"AC_3_PHASE"
"72","CH*SWI*E124598","CH*SWI*E124598","Free publicly accessible",47.32727281,8.57493518,"Küsnacht","CHE","0","Seestrasse 39",TRUE,2025-07-22 02:15:05.512,"true","",60,"DC"
"73","CH*SWI*E124599","CH*SWI*E124598","Free publicly accessible",47.32727281,8.57493518,"Küsnacht","CHE","0","Seestrasse 39",TRUE,2025-07-22 02:15:05.512,"true","",22,"AC_3_PHASE"
"74","CH*SWI*E124600","CH*SWI*E124598","Free publicly accessible",47.32727281,8.57493518,"Küsnacht","CHE","0","Seestrasse 39",TRUE,2025-07-22 02:15:05.512,"true","",60,"DC"
"75","CH*SWI*E122842","CH*SWI*E122842","Free publicly accessible",46.22685,6.058581,"Meyrin","CHE","0","Rte du Nant-d'Avril 150",TRUE,2025-07-22 02:15:05.51,"true","",22,"AC_3_PHASE"
"76","CH*SWI*E112936","CH*SWI*E112936","Free publicly accessible",47.17207188,8.51858611,"Zug","CHE","0","Industriestrasse 14",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"77","CH*SWI*E113447","CH*SWI*E113447","Free publicly accessible",47.190676,7.553462,"Biberist","CHE","0","Aesplistrasse 1",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"78","CH*SWI*E113450","CH*SWI*E113447","Free publicly accessible",47.190676,7.553462,"Biberist","CHE","0","Aesplistrasse 1",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"79","CH*SWI*E113519","CH*SWI*E113519","Free publicly accessible",46.353841,7.1501154,"Les Diablerets","CHE","0","Route du Pillon 58",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"80","CH*SWI*E113520","CH*SWI*E113519","Free publicly accessible",46.353841,7.1501154,"Les Diablerets","CHE","0","Route du Pillon 58",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"81","CH*SWI*E113521","CH*SWI*E113521","Free publicly accessible",46.423945,6.2549267,"Vich","CHE","0","Chemin de la Bichette 4",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"82","CH*SWI*E113522","CH*SWI*E113521","Free publicly accessible",46.423945,6.2549267,"Vich","CHE","0","Chemin de la Bichette 4",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"83","CH*SWI*E117145","CH*SWI*E113521","Free publicly accessible",46.423945,6.2549267,"Vich","CHE","0","Chemin de la Bichette 4",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"84","CH*SWI*E117146","CH*SWI*E113521","Free publicly accessible",46.423945,6.2549267,"Vich","CHE","0","Chemin de la Bichette 4",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"85","CH*SWI*E113523","CH*SWI*E113523","Free publicly accessible",46.523072,6.8974636,"Châtel-St-Denis","CHE","0","Chemin des Chardonnerets 14",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"86","CH*SWI*E113524","CH*SWI*E113523","Free publicly accessible",46.523072,6.8974636,"Châtel-St-Denis","CHE","0","Chemin des Chardonnerets 14",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"87","CH*SWI*E113532","CH*SWI*E113532","Free publicly accessible",47.139088,7.2473675,"Biel","CHE","0","Nidaugasse 35",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"88","CH*SWI*E113533","CH*SWI*E113532","Free publicly accessible",47.139088,7.2473675,"Biel","CHE","0","Nidaugasse 35",TRUE,2025-07-22 02:15:05.496,"true","",22,"AC_3_PHASE"
"89","CH*SWI*E113534","CH*SWI*E113534","Free publicly accessible",47.5472991,7.59231203,"Basel","CHE","0","Centralbahnpl. 3/4",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"90","CH*SWI*E113535","CH*SWI*E113534","Free publicly accessible",47.5472991,7.59231203,"Basel","CHE","0","Centralbahnpl. 3/4",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"91","CH*SWI*E113543","CH*SWI*E113543","Free publicly accessible",46.950698,7.3927387,"Bern","CHE","0","Kasparstrasse 7/9",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"92","CH*SWI*E113544","CH*SWI*E113543","Free publicly accessible",46.950698,7.3927387,"Bern","CHE","0","Kasparstrasse 7/9",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"93","CH*SWI*E115064","CH*SWI*E115064","Free publicly accessible",46.740399,7.6222611,"Thun","CHE","0","Schulstrasse 32",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"94","CH*SWI*E115065","CH*SWI*E115064","Free publicly accessible",46.740399,7.6222611,"Thun","CHE","0","Schulstrasse 32",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"95","CH*SWI*E117076","CH*SWI*E117076","Free publicly accessible",46.997371,7.458359,"Zollikofen","CHE","0","Märitgasse 1",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"96","CH*SWI*E117077","CH*SWI*E117076","Free publicly accessible",46.997371,7.458359,"Zollikofen","CHE","0","Märitgasse 1",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"97","CH*SWI*E113545","CH*SWI*E113545","Free publicly accessible",47.181572,7.5634409,"Biberist","CHE","0","Hauptstrasse 44",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"98","CH*SWI*E113546","CH*SWI*E113545","Free publicly accessible",47.181572,7.5634409,"Biberist","CHE","0","Hauptstrasse 44",TRUE,2025-07-22 02:15:05.498,"true","",22,"AC_3_PHASE"
"99","CH*SWI*E117127","CH*SWI*E117080","Free publicly accessible",47.257121,7.0001883,"Saignelégier","CHE","0","Rue des Rangiers 4",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"100","CH*SWI*E117128","CH*SWI*E117080","Free publicly accessible",47.257121,7.0001883,"Saignelégier","CHE","0","Rue des Rangiers 4",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"101","CH*SWI*E117085","CH*SWI*E117085","Free publicly accessible",47.494034,7.5932032,"Reinach","CHE","0","Austrasse 1",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"102","CH*SWI*E117086","CH*SWI*E117085","Free publicly accessible",47.494034,7.5932032,"Reinach","CHE","0","Austrasse 1",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"103","CH*SWI*E117087","CH*SWI*E117087","Free publicly accessible",46.817522,7.1288836,"Givisiez","CHE","0","Rte du Tir-Fédéral 12",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"104","CH*SWI*E117088","CH*SWI*E117087","Free publicly accessible",46.817522,7.1288836,"Givisiez","CHE","0","Rte du Tir-Fédéral 12",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"105","CH*SWI*E117078","CH*SWI*E117082","Free publicly accessible",47.508007,7.5533179,"Oberwil","CHE","0","Mühlemattstrasse 34",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"106","CH*SWI*E117079","CH*SWI*E117082","Free publicly accessible",47.508007,7.5533179,"Oberwil","CHE","0","Mühlemattstrasse 34",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"107","CH*SWI*E117082","CH*SWI*E117082","Free publicly accessible",47.508007,7.5533179,"Oberwil","CHE","0","Mühlemattstrasse 34",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"108","CH*SWI*E117083","CH*SWI*E117082","Free publicly accessible",47.508007,7.5533179,"Oberwil","CHE","0","Mühlemattstrasse 34",TRUE,2025-07-22 02:15:05.499,"true","",22,"AC_3_PHASE"
"109","CH*SWI*E117101","CH*SWI*E117101","Free publicly accessible",47.454134,7.7360175,"Bubendorf","CHE","0","Gewerbestrasse 4",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"110","CH*SWI*E117102","CH*SWI*E117101","Free publicly accessible",47.454134,7.7360175,"Bubendorf","CHE","0","Gewerbestrasse 4",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"111","CH*SWI*E117104","CH*SWI*E117104","Free publicly accessible",47.58523878,7.65057994,"Riehen","CHE","0","Schmiedgasse 7",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"112","CH*SWI*E130043","CH*SWI*E130042","Free publicly accessible",47.39634584,8.51198911,"Zürich","CHE","0","Limmattalstrasse 19a",TRUE,2025-07-22 02:15:05.538,"true","",50,"DC"
"113","CH*SWI*E130043","CH*SWI*E130042","Free publicly accessible",47.39634584,8.51198911,"Zürich","CHE","0","Limmattalstrasse 19a",TRUE,2025-07-22 02:15:05.538,"true","",50,"DC"
"114","CH*SWI*E130057","CH*SWI*E130057","Free publicly accessible",47.485479,7.731362,"Liestal","CHE","0","Rheinstrasse 7",TRUE,2025-07-22 02:15:05.54,"true","",22,"AC_3_PHASE"
"115","CH*SWI*E130058","CH*SWI*E130057","Free publicly accessible",47.485479,7.731362,"Liestal","CHE","0","Rheinstrasse 7",TRUE,2025-07-22 02:15:05.54,"true","",22,"AC_3_PHASE"
"116","CH*SWI*E130046","CH*SWI*E130046","Free publicly accessible",47.37942158,8.55247418,"Zürich","CHE","0","Huttenstrasse 63",TRUE,2025-07-22 02:15:05.538,"true","",22,"AC_3_PHASE"
"117","CH*SWI*E130047","CH*SWI*E130046","Free publicly accessible",47.37942158,8.55247418,"Zürich","CHE","0","Huttenstrasse 63",TRUE,2025-07-22 02:15:05.538,"true","",50,"DC"
"118","CH*SWI*E130047","CH*SWI*E130046","Free publicly accessible",47.37942158,8.55247418,"Zürich","CHE","0","Huttenstrasse 63",TRUE,2025-07-22 02:15:05.538,"true","",50,"DC"
"119","CH*SWI*E130979","CH*SWI*E128608","Free publicly accessible",47.2999516,8.76821959,"Gossau  ZH","CHE","0","Bergstrasse 49",TRUE,2025-07-22 02:15:05.532,"true","",22,"AC_3_PHASE"
"120","CH*SWI*E130980","CH*SWI*E128608","Free publicly accessible",47.2999516,8.76821959,"Gossau  ZH","CHE","0","Bergstrasse 49",TRUE,2025-07-22 02:15:05.532,"true","",22,"AC_3_PHASE"
"121","CH*SWI*E130804","CH*SWI*E130804","Free publicly accessible",47.4974795,8.7611817,"Winterthur","CHE","0","Industriestrasse 44",TRUE,2025-07-22 02:15:05.54,"true","",22,"AC_3_PHASE"
"122","CH*SWI*E117105","CH*SWI*E117104","Free publicly accessible",47.58523878,7.65057994,"Riehen","CHE","0","Schmiedgasse 7",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"123","CH*SWI*E117106","CH*SWI*E117106","Free publicly accessible",47.443062,8.3626103,"Würenlos","CHE","0","Poststrasse 1",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"124","CH*SWI*E117107","CH*SWI*E117106","Free publicly accessible",47.443062,8.3626103,"Würenlos","CHE","0","Poststrasse 1",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"125","CH*SWI*E117108","CH*SWI*E117108","Free publicly accessible",47.464714,7.8523881,"Gelterkinden","CHE","0","Allmend 3",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"126","CH*SWI*E117109","CH*SWI*E117108","Free publicly accessible",47.464714,7.8523881,"Gelterkinden","CHE","0","Allmend 3",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"127","CH*SWI*E117111","CH*SWI*E117111","Free publicly accessible",47.46376225,7.81393609,"Sissach","CHE","0","Hauptstrasse 48",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"128","CH*SWI*E117112","CH*SWI*E117111","Free publicly accessible",47.46376225,7.81393609,"Sissach","CHE","0","Hauptstrasse 48",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"129","CH*SWI*E117123","CH*SWI*E117123","Free publicly accessible",46.965888,6.8542001,"Colombier","CHE","0","Route de Sombacour 21A",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"130","CH*SWI*E117124","CH*SWI*E117123","Free publicly accessible",46.965888,6.8542001,"Colombier","CHE","0","Route de Sombacour 21A",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
"131","CH*SWI*E117113","CH*SWI*E117113","Free publicly accessible",47.072173,8.364586,"Adligenswil","CHE","0","Im Zentrum 3",TRUE,2025-07-22 02:15:05.501,"true","",22,"AC_3_PHASE"
